Time,P3,F3,C3,Cz,T7,P4,F4,C4,T8
37.936,56.99729038,-673.8055556,-186.665595,-192.8197687,-601.2243383,-550.0832541,-486.0418777,-13.45525739,-210.9775823
37.938,56.30441928,-672.7103179,-185.8613957,-194.4066828,-598.0505101,-552.4971946,-485.4598464,-13.90227887,-208.2506536
37.94,56.57248569,-672.7550262,-187.7388371,-196.172796,-597.6034887,-552.5418723,-483.7616043,-14.48345563,-207.6694768
37.942,59.23215366,-670.2963317,-187.202216,-194.6078546,-596.7541234,-551.7819846,-483.2918777,-15.24340436,-210.8881048
37.944,59.74631382,-668.9775756,-187.5376653,-193.4457453,-597.6703832,-552.5195334,-482.2196121,-14.21520612,-207.468305
37.946,59.92502475,-668.6646522,-187.4258489,-192.5741632,-602.1183812,-551.4466574,-481.1463699,-11.37652204,-203.4896673
37.948,57.98068882,-668.4187835,-187.4258489,-191.3222101,-602.9008519,-551.8266623,-481.3250808,-10.10247418,-199.4216741
37.95,54.71701694,-669.3352073,-189.5938176,-191.7914484,-603.7052953,-555.1571067,-486.2645339,-12.56121442,-201.9697698
37.952,52.97385288,-670.8327735,-190.7783879,-192.5741632,-604.1523168,-556.6546653,-488.1873855,-12.85174176,-201.1427434
37.954,52.28098178,-672.6879714,-192.5664739,-193.4457453,-603.4372289,-555.5593283,-485.5272293,-10.39306256,-197.0747503
37.956,54.538306,-671.615084,-192.4995793,-192.6635187,-603.3700902,-553.7265647,-483.7840652,-9.476680727,-196.0688909
37.958,58.94162632,-668.9328712,-190.420966,-191.6351984,-607.3486058,-551.4689963,-482.4871902,-10.92950055,-205.3448919
37.96,62.04855991,-666.8765128,-189.4600285,-193.2445734,-612.0202367,-550.5079367,-480.0955886,-11.89062116,-210.5975774
37.962,63.52365757,-665.4236472,-188.27497,-191.9032648,-608.8239476,-551.9160178,-479.9393386,-12.42705914,-205.8813909
37.964,64.14963413,-664.6189864,-187.5152043,-192.7973078,-605.717014,-555.3134787,-481.7948074,-13.701107,-204.0038274
37.966,63.63547397,-663.1437705,-186.2632512,-193.2221124,-604.5324437,-556.4981711,-483.6053543,-14.05877301,-202.8862737
37.968,61.73557163,-663.7696212,-185.3247746,-193.9149835,-606.9465062,-558.0404074,-486.2869949,-15.57867047,-208.2953313
37.97,60.59592319,-664.6413367,-185.3692082,-194.4291437,-611.5956762,-557.6827414,-486.8016433,-16.20452496,-212.1398137
37.972,58.4054935,-665.8036292,-188.0069035,-196.1278742,-618.1445043,-557.4368918,-485.0575027,-17.03155133,-217.6830266
37.974,58.02512241,-663.9931357,-187.0903996,-196.2396906,-614.456516,-558.8004172,-484.9461746,-18.70794293,-218.8230413
37.976,57.13107944,-666.2506621,-186.1070012,-197.1112726,-610.2543676,-562.5330832,-485.0135574,-18.93145368,-215.5820745
37.978,58.2936771,-668.374079,-184.5869817,-196.7089288,-608.0863988,-561.2813742,-484.3651199,-18.97613141,-216.7889837
37.98,59.16525913,-667.7705825,-183.0894231,-197.8715265,-605.1806371,-559.5826438,-484.2088699,-19.49023053,-217.4818548
37.982,58.2936771,-667.6588233,-183.4024114,-198.6312921,-602.1408422,-559.202761,-484.7674636,-20.94311139,-216.0514348
37.984,57.28781772,-667.5694144,-184.4751653,-198.4301203,-600.0619847,-561.326174,-485.3035964,-20.20550153,-214.1068548
37.986,58.07004428,-666.518885,-184.4751653,-198.7206476,-597.7375219,-562.9577658,-486.9354324,-18.84203717,-210.9329046
37.988,58.5617435,-663.7919715,-183.3130559,-195.8822687,-595.7035863,-561.7060569,-486.9578933,-17.67974469,-207.2894719
37.99,58.36057163,-660.4615615,-181.4131535,-194.4740656,-593.959934,-560.2979758,-485.6610183,-15.53399274,-206.0154241
37.992,57.913306,-657.1982062,-178.865302,-194.4740656,-593.4906957,-558.7332785,-485.1248855,-14.12578961,-208.6083196
37.994,57.57834507,-657.4440749,-179.177802,-193.2670343,-592.529514,-556.2523215,-483.4930496,-13.18706891,-206.1049016
37.996,58.74045444,-657.2876151,-179.3120793,-193.4457453,-589.7802465,-557.5040305,-483.1580886,-13.23174664,-203.0426458
37.998,59.85813022,-658.6734222,-181.2788762,-195.5912531,-591.0544164,-556.3640158,-481.1239089,-12.02477643,-198.6617864
38,60.1711185,-661.2885764,-182.9776067,-196.8656671,-595.8822972,-554.4864524,-479.6268386,-10.66131207,-196.0018743
38.002,59.9030521,-663.2331794,-183.849677,-197.8041437,-595.6586644,-556.6322043,-480.7440261,-10.57189557,-194.7278264
38.004,61.15451694,-662.1826461,-183.290595,-196.0160578,-593.9152562,-557.4145529,-480.6102371,-10.08013532,-199.0416692
38.006,63.36740757,-658.5169585,-181.9273137,-196.2396906,-594.138889,-557.0345481,-480.5877761,-12.18120954,-209.8600286
38.008,60.01438022,-660.8638938,-183.4248723,-198.2064874,-597.2680394,-559.6944602,-483.3367996,-14.01403424,-210.1505559
38.01,57.17600132,-663.27788,-184.2070989,-197.2680109,-600.0844457,-562.4213889,-485.6610183,-13.34350202,-206.7977727
38.012,54.56076694,-665.870684,-184.6543645,-195.1220148,-599.3468969,-563.650759,-484.9910964,-12.42705914,-204.8308538
38.014,53.01828647,-669.6257804,-184.5200871,-195.0326593,-596.9550512,-563.1589377,-484.0965652,-10.30364606,-202.2380803
38.016,52.45969272,-670.3633864,-186.0401067,-196.4184015,-597.0893285,-563.2707541,-485.6834793,-10.97423932,-201.5450872
38.018,53.33127475,-668.9999259,-186.6880559,-196.5751398,-598.2738988,-563.4495871,-484.7450027,-13.52233502,-205.680219
38.02,56.63938022,-667.7258781,-186.0845403,-196.7982843,-598.0055883,-561.0131858,-483.2030105,-14.48345563,-214.1962102
38.022,58.27121616,-666.6976989,-185.9951848,-199.0336359,-600.5986058,-559.0015891,-483.4481277,-14.79638288,-217.3701604
38.024,58.24875522,-670.0728133,-185.4141301,-201.9618585,-602.9902074,-558.8674338,-485.773323,-14.70696637,-218.4653753
38.026,58.49484897,-673.26911,-181.7036809,-201.2465265,-600.4196508,-558.1745627,-486.0633621,-13.58935163,-216.185468
38.028,55.36545444,-674.565512,-182.4190129,-198.2289484,-599.0561254,-557.1687033,-485.4598464,-13.09765241,-214.6655706
38.03,52.54904819,-674.2078841,-185.0342473,-198.0726984,-600.5986058,-557.5710471,-485.7059402,-12.96349713,-214.3750432
38.032,50.02316928,-674.8113845,-187.380927,-198.2289484,-603.7052953,-560.2979758,-487.538948,-13.92467877,-214.419721
38.034,48.12326694,-678.2088454,-191.8067082,-196.9101007,-609.4050023,-559.5156272,-484.7225418,-11.91302106,-212.6986516
38.036,48.14572788,-679.7958205,-194.8242864,-197.5136163,-617.9433324,-557.593386,-482.0409011,-10.48247907,-211.2457708
38.038,49.86691928,-679.0582183,-193.7066106,-196.329046,-617.5412328,-555.9393332,-479.8944168,-9.096675844,-206.8871282
38.04,50.91721225,-679.4381927,-192.3433293,-195.6361749,-613.8754613,-555.7828391,-479.5369949,-10.10247418,-206.4624456
38.042,52.99631382,-678.2759002,-189.7505559,-194.2504328,-609.7179906,-555.984011,-479.0457839,-10.6165733,-206.1049016
38.044,54.96311069,-675.6160491,-187.7832707,-194.742132,-606.3652074,-556.8110373,-479.8055496,-10.43780133,-205.1213811
38.046,54.76193882,-673.9843658,-187.202216,-195.0551203,-604.9794652,-558.8450949,-481.3924636,-10.32604596,-203.9143499
38.048,51.74436069,-675.9960235,-188.7666692,-196.6420343,-606.991184,-560.6331809,-483.6278152,-11.1754112,-205.7248967
38.05,49.46457553,-675.3031219,-188.4986028,-197.0443781,-607.3486058,-560.4768088,-482.1522293,-11.30950543,-207.1330999
38.052,48.65988803,-673.0232452,-186.4424504,-195.0551203,-603.9064672,-559.7614768,-479.7606277,-8.850826234,-203.3779729
38.054,50.58225132,-667.4576552,-182.374091,-192.2611749,-599.659641,-556.6098654,-475.7371902,-5.207454652,-198.3487981
38.056,52.0124271,-667.4129546,-182.240302,-192.9091242,-599.2126195,-556.7440207,-474.2840652,-4.425167055,-197.7452825
38.058,54.2702396,-666.9212134,-182.1060246,-193.6693781,-596.9103734,-557.4592307,-473.9940261,-4.738094301,-196.5383733
38.06,56.48313022,-664.5295775,-180.6978215,-192.3729913,-594.0048558,-556.6546653,-474.9325027,-5.855648012,-193.6102727
38.062,56.01340366,-664.9766143,-180.8765325,-190.8754328,-591.7472875,-557.0793479,-476.7879714,-7.688533754,-191.2633489
38.064,57.73459507,-664.1048949,-181.0777043,-189.5341242,-589.0649144,-557.7498801,-477.7489089,-8.090816469,-188.2458928
38.066,59.32150913,-664.2166541,-179.7813176,-189.019964,-589.6015355,-556.4981711,-477.413948,-8.001461,-189.3634466
38.068,58.47238803,-664.1495994,-178.865302,-186.695257,-593.4013402,-555.0676291,-477.8387527,-6.928523988,-185.0494817
38.07,57.77951694,-661.2662261,-177.7251653,-188.0590265,-595.8822972,-556.7886985,-480.2967605,-7.867305727,-186.5023626
38.072,54.94064975,-662.0038322,-178.7534856,-191.0541437,-598.2738988,-558.6886008,-482.3084793,-10.21429059,-196.6277288
38.074,53.48801303,-662.808493,-179.2227239,-193.848089,-600.7101781,-559.5826438,-481.6600418,-11.89062116,-204.9425481
38.076,55.56662632,-658.941645,-176.4063176,-192.954046,-600.397434,-558.8897727,-477.9500808,-9.610774965,-208.2729925
38.078,56.55002475,-657.2876151,-173.478095,-191.0092218,-597.0446508,-559.0909446,-474.7088699,-6.43682477,-201.2098821
38.08,55.90207553,-658.11463,-174.7300481,-191.6801203,-594.3622777,-560.3203147,-474.6200027,-5.699214906,-196.0018743
38.082,56.59494663,-658.1369804,-174.9981145,-191.9926203,-593.7140844,-562.6225608,-475.1336746,-6.213314027,-195.8453801
38.084,57.93576694,-657.7570022,-173.5230168,-191.523382,-591.1884496,-562.3767112,-473.9041824,-4.648677797,-196.4488958
38.086,58.51682163,-658.382849,-172.7852239,-191.9481867,-589.0649144,-559.7391379,-474.1278152,-3.843990297,-197.0747503
38.088,56.81809116,-661.0427077,-172.2041692,-190.6962335,-590.7189672,-558.6439231,-473.9940261,-3.866390199,-196.1360296
38.09,51.83371616,-666.8541587,-173.7466496,-189.4223078,-591.7919652,-559.2921164,-472.4959793,-1.854732484,-194.2361272
38.092,45.2624271,-673.9843658,-175.08747,-186.8070734,-590.7861058,-559.3144553,-469.8143386,0.827518492,-188.8716253
38.094,41.01535678,-677.6947616,-177.568427,-186.6059015,-590.048557,-562.39905,-469.3895339,1.542728453,-185.6083196
38.096,40.5461185,-676.5771697,-177.7695989,-186.7851007,-588.3720433,-564.3212912,-469.5907058,1.095706969,-184.4907659
38.098,44.79318882,-671.0115874,-175.0654973,-186.1815851,-586.8075902,-565.7293723,-470.7078933,0.581607848,-182.2778753
38.1,52.88449741,-663.6802123,-172.3609075,-187.7684992,-587.4780004,-564.9023459,-471.6024246,1.073368102,-180.9591497
38.102,60.3273685,-658.6734222,-169.4551457,-188.4838312,-585.8910863,-560.7673362,-470.5741043,1.319217711,-181.5179876
38.104,64.64133335,-655.70064,-168.6055364,-187.9022882,-584.5275609,-558.6439231,-471.1551589,0.380435973,-183.3284124
38.106,65.40158725,-655.052439,-167.6670598,-189.3329523,-583.2983129,-558.6439231,-473.4793777,0.179325133,-182.5238469
38.108,65.71408725,-652.5937484,-166.6612004,-191.0092218,-582.3146703,-561.4378684,-476.4080886,-2.435848207,-188.2234319
38.11,67.92697788,-648.5704368,-164.7832707,-190.0927179,-580.4596898,-563.3824485,-476.9442214,-3.307552309,-188.6257757
38.112,67.90451694,-646.357611,-164.2915715,-191.2103937,-581.5324437,-564.3883078,-477.2352371,-3.732234926,-186.9493841
38.114,68.4186771,-646.1564468,-165.0737981,-193.0658624,-587.4780004,-562.9801047,-476.0496902,-5.095699281,-189.5199407
38.116,70.11740757,-646.8717025,-169.2984075,-193.4901788,-597.178684,-561.7955344,-474.5301589,-4.872188539,-192.9174016
38.118,72.93381382,-645.351786,-170.5054387,-193.9599054,-601.7384984,-561.2590354,-475.0887527,-6.213314027,-195.4430364
38.12,74.67746616,-643.3624786,-169.052802,-195.9267023,-599.9054906,-562.7789328,-477.8602371,-7.397945375,-193.4314397
38.122,77.02414585,-640.5014556,-166.9737004,-197.7597101,-597.2680394,-565.7070334,-480.5877761,-8.649654359,-193.9454778
38.124,78.94650913,-640.2779372,-165.3198918,-195.7924249,-593.7140844,-567.6069358,-480.9901199,-7.375606508,-193.1409124
38.126,81.07004428,-637.1486934,-163.7774114,-193.8031671,-592.7753637,-567.1822531,-480.9901199,-7.107356996,-194.638471
38.128,79.05832553,-638.7580207,-164.1353215,-195.6810968,-594.5412328,-568.3669455,-483.2030105,-9.588436098,-198.2147649
38.13,77.51584507,-640.0097182,-164.1128606,-194.2948663,-594.4518773,-568.3669455,-484.3875808,-10.6165733,-201.6122259
38.132,75.05734897,-640.3896964,-163.353095,-192.1268976,-591.7248265,-568.3222678,-481.9959793,-8.247310609,-196.4935735
38.134,75.23605991,-643.2507194,-163.5987004,-190.3612726,-590.9426,-567.2269309,-479.0457839,-7.263851137,-193.7219671
38.136,74.78928257,-643.5636466,-164.8281926,-191.1210382,-592.1271703,-567.562258,-477.2127761,-8.515499086,-193.8114446
38.138,75.10178257,-641.9319671,-165.5879582,-190.4281671,-592.708225,-567.6292746,-475.4022293,-9.051998109,-194.3478216
38.14,77.78439975,-638.0427631,-164.7832707,-189.1317804,-590.3613012,-567.204592,-471.6024246,-7.755550356,-191.8444036
38.142,79.61691928,-636.187569,-164.7832707,-189.3998468,-589.154514,-565.6400168,-469.2996902,-7.59911725,-190.2351507
38.144,79.39377475,-636.8134177,-165.5210637,-190.9198663,-588.8190648,-565.3270285,-467.6678543,-6.414485902,-187.7764104
38.146,79.34885288,-637.5957282,-165.11872,-191.1210382,-587.1427953,-564.1424582,-468.6297683,-4.089900941,-185.4071477
38.148,80.08664585,-636.2769759,-161.3858098,-188.0590265,-585.0417211,-565.1035178,-471.1102371,-3.307552309,-187.9329046
38.15,80.13107944,-632.1642554,-156.2227239,-180.4818781,-579.8114965,-564.8353293,-469.7469558,-0.066585512,-187.9552434
38.152,76.39816928,-635.4946635,-158.8154973,-186.9188898,-582.1134984,-566.5787375,-471.7586746,-2.189998598,-188.4469426
38.154,74.65500522,-637.483969,-160.8721379,-189.6459406,-581.7336156,-565.8188498,-471.132698,-1.385311098,-186.971845
38.156,75.6608646,-633.9076903,-159.6870793,-188.8187921,-580.9960668,-565.1259787,-469.2996902,-0.826534242,-185.0719426
38.158,76.86789585,-632.4548266,-159.4859075,-187.5224054,-580.2135961,-565.4611838,-469.2332839,-0.960628481,-183.0825628
38.16,77.73947788,-631.8289779,-158.502509,-186.5839288,-580.9067113,-567.0482199,-471.4237136,-2.905269594,-183.3732122
38.162,77.78439975,-631.9183848,-158.6143254,-187.7904718,-582.5829808,-568.9481223,-471.9373855,-4.849849672,-184.7142766
38.164,79.8405521,-628.8114932,-156.0440129,-187.1874445,-579.7218969,-566.6905539,-469.4119949,-3.352291078,-182.9932073
38.166,80.46652866,-628.7444385,-153.8980168,-185.1976984,-576.8832738,-567.4057639,-468.4950027,-1.228877992,-180.3556341
38.168,77.94064975,-631.8066276,-155.4629582,-184.4603937,-577.9338109,-570.8032248,-469.8582839,-1.653560609,-182.4790471
38.17,74.94553257,-635.449961,-157.8545598,-185.5106867,-581.6442601,-573.8208029,-471.9598464,-3.017024965,-185.720136
38.172,71.4811771,-636.5675471,-159.217841,-185.9130304,-583.5888402,-576.1677268,-473.7254714,-2.927608461,-185.0719426
38.174,72.79953647,-634.1982635,-158.6367864,-185.3095148,-580.6608617,-577.0841086,-475.6258621,-3.464046449,-181.9650091
38.176,72.68820835,-635.6958297,-159.4639348,-186.2035578,-579.4985082,-578.2016623,-475.6922683,-5.363948793,-178.3663762
38.178,73.26926303,-637.3275073,-158.7036809,-187.3212335,-578.4255101,-577.6429465,-474.9549636,-5.185115785,-175.0582708
38.18,74.14084507,-639.1156486,-160.5142278,-188.7963312,-580.5712621,-577.2852805,-473.8153152,-4.916927309,-174.3877385
38.182,76.6218021,-638.13217,-163.0176457,-190.7186945,-585.8017308,-576.0112326,-475.3797683,-7.330867738,-182.7696966
38.184,78.2311771,-636.6569541,-163.2188176,-191.0092218,-588.8415258,-576.0112326,-476.0057449,-8.783748598,-187.4635442
38.186,76.17502475,-638.310984,-162.4810246,-189.1093195,-584.9745824,-578.0452903,-477.6590652,-7.867305727,-182.0767034
38.188,72.30783725,-641.0378974,-162.4141301,-186.6283624,-582.6501195,-579.6768821,-478.7772293,-5.878047914,-175.2371038
38.19,71.4811771,-641.2390655,-164.0235051,-186.7851007,-584.0134008,-580.593386,-482.1297683,-7.755550356,-180.2886175
38.192,72.48703647,-639.8309043,-164.8057317,-188.0365656,-587.72385,-579.1405051,-482.9569168,-9.789546938,-189.1175969
38.194,73.71604038,-639.1603511,-164.1128606,-188.2826593,-588.7743871,-577.8441184,-481.5037918,-8.716670961,-190.5928167
38.196,73.69406772,-640.5238097,-164.4258489,-188.9306085,-590.9426,-578.6263449,-481.0789871,-6.727413148,-189.1622747
38.198,76.04074741,-641.6190436,-164.2915715,-188.6176203,-591.836643,-578.5146506,-482.2196121,-7.934383363,-194.5489934
38.2,75.39279819,-645.9329284,-165.9234075,-189.1542413,-589.5119359,-579.1851828,-483.5379714,-8.068477602,-188.6929143
38.202,76.77854038,-647.0952209,-166.3926457,-189.8246515,-588.3945043,-577.6429465,-485.8846511,-10.08013532,-192.3585637
38.204,77.87375522,-644.4577163,-163.1963567,-187.1649835,-584.9523656,-577.2852805,-487.2928543,-11.19775006,-195.0631536
38.206,77.58322788,-642.2225402,-160.4024114,-184.3485773,-581.6889379,-577.0841086,-486.1307449,-8.269649477,-188.2234319
38.208,76.21945835,-641.1049522,-162.6377629,-184.7059992,-583.9240453,-578.4699729,-484.1190261,-6.213314027,-187.2847112
38.21,75.07980991,-638.4450934,-161.6763371,-186.0917413,-587.4780004,-579.7663596,-485.8621902,-7.397945375,-191.7103704
38.212,73.20188022,-638.1098178,-160.6260442,-186.516546,-588.0368383,-580.0792258,-487.538948,-7.979061098,-193.3644231
38.214,70.87766147,-638.221577,-161.2964543,-186.9638117,-587.8581273,-579.0510276,-484.9461746,-7.487361879,-188.6929143
38.216,71.19064975,-638.4450934,-161.7881535,-185.5106867,-591.7248265,-576.122927,-481.5262527,-6.056819887,-183.3732122
38.218,73.62668491,-638.0651153,-160.2461614,-185.0414484,-591.6576879,-574.2230246,-479.0457839,-5.408626527,-181.7414983
38.22,76.10764194,-634.9805739,-159.4414739,-183.6557062,-587.2096898,-573.6419699,-479.1346511,-4.022823305,-180.8921331
38.222,76.66672397,-635.4052566,-162.0786809,-185.8236749,-588.9533422,-575.3407004,-480.0506668,-5.565120668,-184.2001165
38.224,75.99631382,-639.8532565,-164.6270207,-188.2601984,-590.8532445,-577.3076194,-480.1180496,-6.414485902,-184.4236272
38.226,77.58322788,-641.0602515,-163.3081731,-188.9530695,-589.5568578,-575.8547385,-478.9559402,-4.425167055,-182.4790471
38.228,78.92404819,-639.0932963,-159.4414739,-188.7518976,-588.3945043,-574.2678244,-479.9617996,-3.307552309,-181.5403264
38.23,76.24191928,-639.4509242,-159.2627629,-188.0814874,-588.0143773,-575.1171897,-481.7049636,-3.97814557,-180.9814885
38.232,73.53732944,-642.0660766,-160.1568059,-187.5897882,-589.8920629,-575.765383,-480.7440261,-2.055904359,-179.5062688
38.234,72.37522007,-643.5189422,-161.4976262,-188.2377374,-589.9367406,-576.5029319,-480.0291824,-1.809993715,-180.4003118
38.236,74.34201694,-641.9990218,-161.6763371,-188.9306085,-588.7074926,-578.6934836,-482.1073074,-3.843990297,-182.3226751
38.238,75.95139194,-641.1496566,-162.2798528,-189.3778742,-586.8744847,-578.5146506,-482.4647293,-4.62633893,-182.5461858
38.24,76.39816928,-642.6695769,-164.8731145,-188.3720148,-586.0697972,-576.9947531,-481.1463699,-4.805110902,-182.6355413
38.242,78.40988803,-639.6744426,-163.7998723,-187.254339,-586.0475805,-578.3358176,-482.554573,-6.012142152,-183.4402288
38.244,79.303931,-637.662783,-162.7495793,-188.6176203,-585.1088597,-579.9898703,-484.6112136,-5.565120668,-183.2613958
38.246,78.61105991,-640.814379,-164.2695989,-191.1659601,-587.1650121,-581.0850852,-489.2596511,-7.465023012,-186.1671575
